,y_90,evol_90,0,evol_180
0,6.0,0.6633563828611883,8.0,0.6524769396916228
1,6.01010101010101,0.6566622033940791,8.01010101010101,0.6386979329438948
2,6.02020202020202,0.6499680239269704,8.02020202020202,0.6249189261961668
3,6.03030303030303,0.6432738444598612,8.030303030303031,0.6111399194484389
4,6.040404040404041,0.6365796649927521,8.04040404040404,0.5973609127007133
5,6.05050505050505,0.6298854855256434,8.05050505050505,0.5835819059529853
6,6.0606060606060606,0.6231913060585342,8.06060606060606,0.5698028992052573
7,6.070707070707071,0.6164971265914251,8.070707070707071,0.5560238924575294
8,6.08080808080808,0.6098029471243164,8.080808080808081,0.5422448857098013
9,6.090909090909091,0.6031087676572072,8.090909090909092,0.5284658789620733
10,6.101010101010101,0.5964145881900981,8.1010101010101,0.5146868722143477
11,6.111111111111111,0.5881090745278738,8.11111111111111,0.5009078654666198
12,6.121212121212121,0.575815094324023,8.121212121212121,0.4867676399907138
13,6.1313131313131315,0.5635211141201723,8.131313131313131,0.4726138766045878
14,6.141414141414142,0.5512271339163216,8.141414141414142,0.45846011321846186
15,6.151515151515151,0.538933153712472,8.151515151515152,0.44430634983233586
16,6.161616161616162,0.5266391735086213,8.16161616161616,0.42993240139358185
17,6.171717171717172,0.5130582229052352,8.171717171717171,0.4153968945713336
18,6.181818181818182,0.4992178112155743,8.181818181818182,0.4008613877490853
19,6.191919191919192,0.4853773995259122,8.191919191919192,0.38632588092683706
20,6.202020202020202,0.47153698783625,8.202020202020202,0.3717903741045888
21,6.212121212121212,0.4576965761465891,8.212121212121213,0.3572548672823405
22,6.222222222222222,0.443856164456927,8.222222222222221,0.3427193604600948
23,6.232323232323233,0.4300157527672649,8.232323232323232,0.3281838536378465
24,6.242424242424242,0.416175341077604,8.242424242424242,0.3136483468155983
25,6.252525252525253,0.40233492938794185,8.252525252525253,0.29911283999335
26,6.262626262626263,0.3878267087267556,8.262626262626263,0.28457733317110173
27,6.2727272727272725,0.37263661556376415,8.272727272727273,0.27004182634885343
28,6.282828282828283,0.3574465224007713,8.282828282828284,0.2551765720428411
29,6.292929292929293,0.34225642923777855,8.292929292929292,0.2402055217822255
30,6.303030303030303,0.3270663360747871,8.303030303030303,0.22523447152160736
31,6.313131313131313,0.3118762429117942,8.313131313131313,0.21026342126098918
32,6.3232323232323235,0.2960642423515184,8.323232323232324,0.19529237100037103
33,6.333333333333333,0.2793637565255354,8.333333333333334,0.18032132073975285
34,6.343434343434343,0.2626632706995509,8.343434343434344,0.1664655123298311
35,6.353535353535354,0.24596278487356643,8.353535353535353,0.1543255190829011
36,6.363636363636363,0.22926229904758344,8.363636363636363,0.14218552583596894
37,6.373737373737374,0.21256181322159895,8.373737373737374,0.13004553258903678
38,6.383838383838384,0.1958613273956145,8.383838383838384,0.11790553934210465
39,6.393939393939394,0.17916084156963144,8.393939393939394,0.1057655460951725
40,6.404040404040404,0.16246035574364698,8.404040404040405,0.09362555284824037
41,6.414141414141414,0.14575986991766246,8.414141414141413,0.08148555960131036
42,6.424242424242424,0.1290593840916795,8.424242424242424,0.06934556635437822
43,6.434343434343434,0.11235889826569499,8.434343434343434,0.057205573107446034
44,6.444444444444445,0.09565841243971053,8.444444444444445,0.04506557986051391
45,6.454545454545455,0.07895792661372605,8.454545454545455,0.03292558661358176
46,6.4646464646464645,0.06225744078774305,8.464646464646465,0.02078559336664963
47,6.474747474747475,0.04555695496175852,8.474747474747474,0.008645600119719599
48,6.484848484848484,0.02885646913577556,8.484848484848484,-0.0034943931272125375
49,6.494949494949495,0.012155983309791,8.494949494949495,-0.015634386374144667
50,6.505050505050505,-0.004671366848577302,8.505050505050505,-0.02799941358965763
51,6.515151515151516,-0.021625581339325378,8.515151515151516,-0.040589474773752715
52,6.525252525252525,-0.03857979583007204,8.525252525252526,-0.0531795359578478
53,6.5353535353535355,-0.055534010320820115,8.535353535353535,-0.06576959714194067
54,6.545454545454546,-0.07248822481156825,8.545454545454545,-0.07835965832603574
55,6.555555555555555,-0.08944243930231485,8.555555555555555,-0.09094971951013081
56,6.565656565656566,-0.10639665379306298,8.565656565656566,-0.10353978069422588
57,6.575757575757576,-0.1233508682838111,8.575757575757576,-0.11612984187832098
58,6.585858585858586,-0.14030508277455772,8.585858585858587,-0.12871990306241604
59,6.595959595959596,-0.15725929726530585,8.595959595959595,-0.14130996424650888
60,6.606060606060606,-0.17421351175605396,8.606060606060606,-0.15390002543060397
61,6.616161616161616,-0.19116772624680056,8.616161616161616,-0.16649008661469905
62,6.626262626262626,-0.20812194073754867,8.626262626262626,-0.17908014779879414
63,6.636363636363637,-0.22507615522829677,8.636363636363637,-0.1916702089828892
64,6.646464646464646,-0.2420303697190434,8.646464646464647,-0.20426027016698428
65,6.656565656565657,-0.2589845842097915,8.656565656565657,-0.21685033135107937
66,6.666666666666667,-0.27593879870053967,8.666666666666666,-0.22944039253517223
67,6.6767676767676765,-0.29289301319128624,8.676767676767676,-0.24203045371926732
68,6.686868686868687,-0.3098472276820344,8.686868686868687,-0.2546205149033624
69,6.696969696969697,-0.32680144217278245,8.696969696969697,-0.26721057608745746
70,6.707070707070708,-0.3437556566635306,8.707070707070708,-0.2798006372715526
71,6.717171717171717,-0.3607098711542772,8.717171717171718,-0.29239069845564764
72,6.7272727272727275,-0.37729925461986946,8.727272727272727,-0.30537504797971426
73,6.737373737373737,-0.3931229705253326,8.737373737373737,-0.3185938954249894
74,6.747474747474747,-0.40894668643079735,8.747474747474747,-0.33181274287026447
