,y_90,evol_90,0,evol_180
0,6.0,0.66624991203474,8.0,0.6450306763302874
1,6.01010101010101,0.6594985447779068,8.01010101010101,0.6314199305206806
2,6.02020202020202,0.6527471775210743,8.02020202020202,0.6178091847110737
3,6.03030303030303,0.6459958102642412,8.030303030303031,0.6041984389014668
4,6.040404040404041,0.639244443007408,8.04040404040404,0.5905876930918624
5,6.05050505050505,0.6324930757505755,8.05050505050505,0.5769769472822556
6,6.0606060606060606,0.6257417084937424,8.06060606060606,0.5633662014726487
7,6.070707070707071,0.6189903412369093,8.070707070707071,0.5497554556630417
8,6.08080808080808,0.6122389739800767,8.080808080808081,0.5361447098534349
9,6.090909090909091,0.6054876067232436,8.090909090909092,0.522533964043828
10,6.101010101010101,0.5987362394664105,8.1010101010101,0.5089232182342235
11,6.111111111111111,0.5903063038120775,8.11111111111111,0.4953124724246166
12,6.121212121212121,0.5777214796736816,8.121212121212121,0.4812654739809797
13,6.1313131313131315,0.5651366555352857,8.131313131313131,0.46720212547425904
14,6.141414141414142,0.5525518313968898,8.141414141414142,0.45313877696753846
15,6.151515151515151,0.539967007258495,8.151515151515152,0.4390754284608178
16,6.161616161616162,0.5273821831200991,8.16161616161616,0.4251109594789882
17,6.171717171717172,0.513795846672154,8.171717171717171,0.41121904227126993
18,6.181818181818182,0.5000075992308816,8.181818181818182,0.3973271250635518
19,6.191919191919192,0.48621935178960796,8.191919191919192,0.3834352078558335
20,6.202020202020202,0.4724311043483343,8.202020202020202,0.3695432906481153
21,6.212121212121212,0.4586428569070619,8.212121212121213,0.35565137344039705
22,6.222222222222222,0.44485460946578825,8.222222222222221,0.3417594562326813
23,6.232323232323233,0.4310663620245147,8.232323232323232,0.3278675390249631
24,6.242424242424242,0.41727811458324227,8.242424242424242,0.3139756218172448
25,6.252525252525253,0.40348986714196866,8.252525252525253,0.3000837046095266
26,6.262626262626263,0.389278862283314,8.262626262626263,0.2861917874018084
27,6.2727272727272725,0.37463619706947204,8.272727272727273,0.2722998701940902
28,6.282828282828283,0.35999353185562893,8.282828282828284,0.25817846555973445
29,6.292929292929293,0.34535086664178577,8.292929292929292,0.24398343233815412
30,6.303030303030303,0.3307082014279438,8.303030303030303,0.22978839911657126
31,6.313131313131313,0.3160655362141007,8.313131313131313,0.2155933658949884
32,6.3232323232323235,0.3006721316009768,8.323232323232324,0.20139833267340554
33,6.333333333333333,0.28420618644956475,8.333333333333334,0.1872032994518227
34,6.343434343434343,0.26774024129815127,8.343434343434344,0.1738109155466217
35,6.353535353535354,0.2512742961467378,8.353535353535353,0.16165341882463993
36,6.363636363636363,0.2348083509953258,8.363636363636363,0.14949592210265605
37,6.373737373737374,0.21834240584391235,8.373737373737374,0.13733842538067217
38,6.383838383838384,0.2018764606924989,8.383838383838384,0.12518092865868827
39,6.393939393939394,0.18541051554108687,8.393939393939394,0.11302343193670439
40,6.404040404040404,0.16894457038967342,8.404040404040405,0.1008659352147205
41,6.414141414141414,0.15247862523825995,8.414141414141413,0.08870843849273875
42,6.424242424242424,0.13601268008684794,8.424242424242424,0.07655094177075486
43,6.434343434343434,0.11954673493543447,8.434343434343434,0.06439344504877098
44,6.444444444444445,0.103080789784021,8.444444444444445,0.05223594832678709
45,6.454545454545455,0.08661484463260756,8.454545454545455,0.040078451604803174
46,6.4646464646464645,0.07014889948119557,8.464646464646465,0.027920954882819312
47,6.474747474747475,0.053682954329782116,8.474747474747474,0.01576345816083756
48,6.484848484848484,0.03721700917837008,8.484848484848484,0.0036059614388536717
49,6.494949494949495,0.02075106402695663,8.494949494949495,-0.008551535283130237
50,6.505050505050505,0.003967644508378621,8.505050505050505,-0.021091148547333183
51,6.515151515151516,-0.0131332493773624,8.515151515151516,-0.034012878353755965
52,6.525252525252525,-0.030234143263101906,8.525252525252526,-0.04693460816017874
53,6.5353535353535355,-0.04733503714884293,8.535353535353535,-0.05985633796659927
54,6.545454545454546,-0.06443593103458395,8.545454545454545,-0.07277806777302205
55,6.555555555555555,-0.08153682492032345,8.555555555555555,-0.08569979757944482
56,6.565656565656566,-0.09863771880606448,8.565656565656566,-0.0986215273858676
57,6.575757575757576,-0.11573861269180548,8.575757575757576,-0.11154325719229037
58,6.585858585858586,-0.132839506577545,8.585858585858587,-0.12446498699871317
59,6.595959595959596,-0.149940400463286,8.595959595959595,-0.13738671680513367
60,6.606060606060606,-0.16704129434902704,8.606060606060606,-0.15030844661155643
61,6.616161616161616,-0.18414218823476655,8.616161616161616,-0.1632301764179792
62,6.626262626262626,-0.20124308212050754,8.626262626262626,-0.17615190622440202
63,6.636363636363637,-0.21834397600624858,8.636363636363637,-0.18907363603082478
64,6.646464646464646,-0.23544486989198807,8.646464646464647,-0.20199536583724756
65,6.656565656565657,-0.2525457637777291,8.656565656565657,-0.21491709564367037
66,6.666666666666667,-0.26964665766347007,8.666666666666666,-0.22783882545009085
67,6.6767676767676765,-0.2867475515492096,8.676767676767676,-0.24076055525651366
68,6.686868686868687,-0.30384844543495065,8.686868686868687,-0.25368228506293644
69,6.696969696969697,-0.3209493393206916,8.696969696969697,-0.2666040148693592
70,6.707070707070708,-0.3380502332064326,8.707070707070708,-0.279525744675782
71,6.717171717171717,-0.35515112709217217,8.717171717171718,-0.29244747448220476
72,6.7272727272727275,-0.371992566635963,8.727272727272727,-0.30596637900346146
73,6.737373737373737,-0.38828949170793764,8.737373737373737,-0.3198441647925758
74,6.747474747474747,-0.40458641677991386,8.747474747474747,-0.33372195058169013
75,6.757575757575758,-0.42088334185189,8.757575757575758,-0.34759973637080444
76,6.767676767676768,-0.4371802669238662,8.767676767676768,-0.3614775221599188
77,6.777777777777778,-0.4534771919958409,8.777777777777779,-0.3753553079490331
78,6.787878787878788,-0.4697741170678171,8.787878787878787,-0.389233093738145
79,6.797979797979798,-0.4860710421397918,8.797979797979798,-0.4031108795272593
80,6.808080808080808,-0.502367967211768,8.808080808080808,-0.41698866531637363
81,6.818181818181818,-0.5186648922837441,8.818181818181818,-0.430866451105488
82,6.828282828282829,-0.5349618173557203,8.828282828282829,-0.4447442368946023
83,6.838383838383838,-0.5512288885526748,8.83838383838384,-0.4586220226837166
84,6.848484848484849,-0.5674746846499489,8.848484848484848,-0.4724998084728285
85,6.858585858585859,-0.583720480747223,8.858585858585858,-0.4863775942619429
86,6.8686868686868685,-0.5999662768444958,8.868686868686869,-0.5002553800510572
87,6.878787878787879,-0.6162120729417699,8.878787878787879,-0.5142690608979535
88,6.888888888888889,-0.632436845785799,8.88888888888889,-0.5290052660254206
89,6.898989898989899,-0.6486508091899411,8.8989898989899,-0.5437414711528877
90,6.909090909090909,-0.6648647725940845,8.90909090909091,-0.5584776762803547
91,6.91919191919192,-0.681078735998228,8.919191919191919,-0.5732138814078191
92,6.929292929292929,-0.6963435989346212,8.929292929292929,-0.5883685105234321
93,6.9393939393939394,-0.7113028030999843,8.93939393939394,-0.603524221748084
94,6.94949494949495,-0.7262620072653476,8.94949494949495,-0.6186799329727358
95,6.959595959595959,-0.7412212114307094,8.95959595959596,-0.6338356441973877
96,6.96969696969697,-0.7561804155960725,8.969696969696969,-0.6489913554220369
97,6.97979797979798,-0.7711396197614356,8.97979797979798,-0.6641470666466887
